 #Z (A)  proton-shared coord
 -0.81333333333333324       0.27489188904124034     
 -0.79999999999999982       0.27423267587807193     
 -0.78666666666666663       0.31774074464718910     
 -0.77333333333333321       0.32631051576837883     
 -0.76000000000000001       0.30719333403649401     
 -0.74666666666666659       0.32828815525788418     
 -0.73333333333333317       0.33422107372640014     
 -0.71999999999999997       0.37179622402700135     
 -0.70666666666666655       0.38432127412720174     
 -0.69333333333333336       0.43969517983335088     
 -0.67999999999999994       0.45485708258622509     
 -0.66666666666666652       0.47595190380761521     
 -0.65333333333333332       0.45419786942305662     
 -0.63999999999999990       0.49177301972365783     
 -0.62666666666666648       0.52209682522940615     
 -0.61333333333333329       0.53000738318742746     
 -0.59999999999999987       0.53000738318742746     
 -0.58666666666666667       0.55769433604050200     
 -0.57333333333333325       0.54912456491931227     
 -0.55999999999999983       0.58274443624090289     
 -0.54666666666666663       0.58406286256723972     
 -0.53333333333333321       0.59461027317793480     
 -0.51999999999999980       0.60318004429912453     
 -0.50666666666666660       0.64207362092606268     
 -0.49333333333333318       0.61834194705199874     
 -0.47999999999999998       0.61834194705199874     
 -0.46666666666666656       0.62691171817318847     
 -0.45333333333333314       0.65262103153675766     
 -0.43999999999999995       0.64141440776289416     
 -0.42666666666666653       0.61570509439932497     
 -0.41333333333333333       0.65921316316844214     
 -0.39999999999999991       0.62625250501002006     
 -0.38666666666666649       0.60515768378862989     
 -0.37333333333333329       0.60252083113595611     
 -0.35999999999999988       0.62493407868368311     
 -0.34666666666666646       0.59856555215694540     
 -0.33333333333333326       0.54912456491931227     
 -0.31999999999999984       0.61109060225714584     
 -0.30666666666666664       0.55439827022465982     
 -0.29333333333333322       0.59658791266744016     
 -0.27999999999999980       0.57351545195654463     
 -0.26666666666666661       0.54055479379812255     
 -0.25333333333333319       0.51154941461871106     
 -0.23999999999999999       0.53659951481911194     
 -0.22666666666666657       0.51154941461871106     
 -0.21333333333333315       0.56494568083535490     
 -0.19999999999999996       0.50166121717118450     
 -0.18666666666666654       0.50429806982385827     
 -0.17333333333333312       0.48913616707098406     
 -0.15999999999999992       0.47595190380761521     
 -0.14666666666666650       0.48847695390781559     
 -0.13333333333333330       0.45353865625988821     
 -0.11999999999999988       0.46276764054424635     
 -0.10666666666666647       0.45881236156523575     
  -9.3333333333333268E-002  0.45156101677038285     
  -7.9999999999999849E-002  0.45881236156523575     
  -6.6666666666666652E-002  0.42123721126463454     
  -5.3333333333333233E-002  0.45024259044404596     
  -3.9999999999999813E-002  0.43705832718067711     
  -2.6666666666666616E-002  0.42255563759097142     
  -1.3333333333333197E-002  0.41530429279611852     
   0.0000000000000000       0.42519249024364519     
   1.3333333333333641E-002  0.42717012973315049     
   2.6666666666666838E-002  0.42519249024364519     
   4.0000000000000036E-002  0.41530429279611852     
   5.3333333333333677E-002  0.42255563759097142     
   6.6666666666666874E-002  0.43705832718067711     
   8.0000000000000071E-002  0.45024259044404596     
   9.3333333333333268E-002  0.42123721126463454     
  0.10666666666666691       0.45881236156523575     
  0.12000000000000011       0.45156101677038285     
  0.13333333333333330       0.45881236156523575     
  0.14666666666666694       0.46276764054424635     
  0.16000000000000014       0.45353865625988821     
  0.17333333333333334       0.48847695390781559     
  0.18666666666666698       0.47595190380761521     
  0.20000000000000018       0.48913616707098406     
  0.21333333333333337       0.50429806982385827     
  0.22666666666666702       0.50166121717118450     
  0.24000000000000021       0.56494568083535490     
  0.25333333333333341       0.51154941461871106     
  0.26666666666666661       0.53659951481911194     
  0.28000000000000025       0.51154941461871106     
  0.29333333333333345       0.54055479379812255     
  0.30666666666666664       0.57351545195654463     
  0.32000000000000028       0.59658791266744016     
  0.33333333333333348       0.55439827022465982     
  0.34666666666666668       0.61109060225714584     
  0.36000000000000032       0.54912456491931227     
  0.37333333333333352       0.59856555215694540     
  0.38666666666666671       0.62493407868368311     
  0.40000000000000036       0.60252083113595611     
  0.41333333333333355       0.60515768378862989     
  0.42666666666666675       0.62625250501002006     
  0.43999999999999995       0.65921316316844214     
  0.45333333333333359       0.61570509439932497     
  0.46666666666666679       0.64141440776289416     
  0.47999999999999998       0.65262103153675766     
  0.49333333333333362       0.62691171817318847     
  0.50666666666666682       0.61834194705199874     
  0.52000000000000002       0.61834194705199874     
  0.53333333333333366       0.64207362092606268     
  0.54666666666666686       0.60318004429912453     
  0.56000000000000005       0.59461027317793480     
  0.57333333333333369       0.58406286256723972     
  0.58666666666666689       0.58274443624090289     
  0.60000000000000009       0.54912456491931227     
  0.61333333333333329       0.55769433604050200     
  0.62666666666666693       0.53000738318742746     
  0.64000000000000012       0.53000738318742746     
  0.65333333333333332       0.52209682522940615     
  0.66666666666666696       0.49177301972365783     
  0.68000000000000016       0.45419786942305662     
  0.69333333333333336       0.47595190380761521     
  0.70666666666666700       0.45485708258622509     
  0.72000000000000020       0.43969517983335088     
  0.73333333333333339       0.38432127412720174     
  0.74666666666666703       0.37179622402700135     
  0.76000000000000023       0.33422107372640014     
  0.77333333333333343       0.32828815525788418     
  0.78666666666666663       0.30719333403649401     
  0.80000000000000027       0.32631051576837883     
  0.81333333333333346       0.31774074464718910     
  0.82666666666666666       0.27423267587807193     
  0.84000000000000030       0.27489188904124034     
  0.85333333333333350       0.28214323383609324     
  0.86666666666666670       0.23402067292479695     
  0.88000000000000034       0.24456808353549203     
  0.89333333333333353       0.22940618078261787     
  0.90666666666666673       0.22742854129311255     
  0.92000000000000037       0.20435608058221705     
  0.93333333333333357       0.21885877017192279     
  0.94666666666666677       0.20171922792954330     
  0.96000000000000041       0.18326125936082691     
  0.97333333333333361       0.18260204619765846     
  0.98666666666666680       0.16480329079211054     
   1.0000000000000000       0.17732834089231092     
   1.0133333333333336       0.16348486446577365     
   1.0266666666666668       0.14700453538656261     
   1.0400000000000000       0.14634532222339416     
   1.0533333333333337       0.12788735365467777     
   1.0666666666666669       0.12854656681784621     
   1.0800000000000001       0.11602151671764581     
   1.0933333333333337       0.12063600885982491     
   1.1066666666666669       0.11536230355447737     
   1.1200000000000001        9.4267482333087224E-002
   1.1333333333333337       0.11931758253348802     
   1.1466666666666669       0.11733994304398269     
   1.1600000000000001        9.1630629680413453E-002
   1.1733333333333333        8.9652990190908124E-002
   1.1866666666666670        7.3172661111697082E-002
   1.2000000000000002        8.5038498048729039E-002
   1.2133333333333334        8.3060858559223710E-002
   1.2266666666666670        8.7016137538234367E-002
   1.2400000000000002        6.7239742643181097E-002
   1.2533333333333334        7.1195021622191754E-002
   1.2666666666666671        6.7239742643181097E-002
   1.2800000000000002        5.8669971521991347E-002
   1.2933333333333334        4.6144921421790948E-002
   1.3066666666666671        6.1966037337833561E-002
   1.3200000000000003        5.8010758358822904E-002
   1.3333333333333335        6.3284463664170440E-002
   1.3466666666666667        5.5373905706149140E-002
   1.3600000000000003        4.8122560911296276E-002
   1.3733333333333335        4.2189642442780298E-002
   1.3866666666666667        5.1418626727138483E-002
   1.4000000000000004        4.6144921421790948E-002
   1.4133333333333336        4.3508068769117184E-002
   1.4266666666666667        3.8893576626938084E-002
   1.4400000000000004        4.1530429279611855E-002
   1.4533333333333336        3.6256723974264320E-002
   1.4666666666666668        3.8893576626938084E-002
   1.4800000000000004        3.7575150300601198E-002
   1.4933333333333336        2.7686952853074570E-002
   1.5066666666666668        3.3619871321590548E-002
   1.5200000000000000        2.2413247547727031E-002
   1.5333333333333337        2.7027739689906127E-002
   1.5466666666666669        2.8346166016243013E-002
   1.5600000000000001        2.7686952853074570E-002
   1.5733333333333337        2.7027739689906127E-002
   1.5866666666666669        2.8346166016243013E-002
   1.6000000000000001        2.4390887037232360E-002
   1.6133333333333337        2.1754034384558592E-002
   1.6266666666666669        1.9776394895053263E-002
   1.6400000000000001        1.9117181731884821E-002
   1.6533333333333338        1.9117181731884821E-002
   1.6666666666666670        2.4390887037232360E-002
   1.6800000000000002        1.6480329079211053E-002
   1.6933333333333334        2.3072460710895474E-002
   1.7066666666666670        1.1206623773863516E-002
   1.7200000000000002        1.9117181731884821E-002
   1.7333333333333334        1.4502689589705726E-002
   1.7466666666666670        1.3843476426537285E-002
   1.7600000000000002        7.2513447948528631E-003
   1.7733333333333334        1.1206623773863516E-002
   1.7866666666666671        9.2289842843581906E-003
   1.8000000000000003        6.5921316316844211E-003
   1.8133333333333335        9.2289842843581906E-003
   1.8266666666666671        4.6144921421790953E-003
   1.8400000000000003        3.9552789790106525E-003
   1.8533333333333335        5.2737053053475372E-003
   1.8666666666666667        3.9552789790106525E-003
   1.8800000000000003        6.5921316316844211E-003
   1.8933333333333335        3.9552789790106525E-003
   1.9066666666666667        4.6144921421790953E-003
   1.9200000000000004        1.0547410610695074E-002
   1.9333333333333336        5.2737053053475372E-003
   1.9466666666666668        3.9552789790106525E-003
   1.9600000000000004        3.9552789790106525E-003
   1.9733333333333336        5.2737053053475372E-003
   1.9866666666666668        4.6144921421790953E-003
   2.0000000000000000        3.9552789790106525E-003
