 #Z (A)  proton-shared coord
  -1.1866666666666665        1.6919152480608050E-002
  -1.1733333333333333        2.0172835649955749E-002
  -1.1599999999999999        1.7569889114477589E-002
  -1.1466666666666665        2.3426518819303452E-002
  -1.1333333333333333        1.5617679212868968E-002
  -1.1200000000000001        2.4727992087042530E-002
  -1.1066666666666665        3.2536831693477014E-002
  -1.0933333333333333        3.2536831693477014E-002
  -1.0800000000000001        3.6441251496694256E-002
  -1.0666666666666667        3.3838304961216099E-002
  -1.0533333333333332        3.3838304961216099E-002
  -1.0400000000000000        4.5551564370867818E-002
  -1.0266666666666666        4.7503774272476443E-002
  -1.0133333333333332        5.5312613878910927E-002
  -1.0000000000000000        5.5312613878910927E-002
 -0.98666666666666658        6.4422926753084489E-002
 -0.97333333333333316        8.3294289135301153E-002
 -0.95999999999999996        9.0452392107866098E-002
 -0.94666666666666655       0.10216565151751783     
 -0.93333333333333335        9.3706075277213807E-002
 -0.91999999999999993       0.12949659014003853     
 -0.90666666666666651       0.12559217033682127     
 -0.89333333333333331       0.15617679212868968     
 -0.87999999999999989       0.16919152480608049     
 -0.86666666666666670       0.17830183768025404     
 -0.85333333333333328       0.19977614659794887     
 -0.83999999999999986       0.21929824561403508     
 -0.82666666666666666       0.24793065750429485     
 -0.81333333333333324       0.24077255453172991     
 -0.79999999999999982       0.28307043573325003     
 -0.78666666666666663       0.29868811494611902     
 -0.77333333333333321       0.35790514862824718     
 -0.76000000000000001       0.36441251496694255     
 -0.74666666666666659       0.38328387734915925     
 -0.73333333333333317       0.43078765162163568     
 -0.71999999999999997       0.45421417044093915     
 -0.70666666666666655       0.48479879223280753     
 -0.69333333333333336       0.54271435264719659     
 -0.67999999999999994       0.55768129522619603     
 -0.66666666666666652       0.56549013483263055     
 -0.65333333333333332       0.65594252694049660     
 -0.63999999999999990       0.66505283981467023     
 -0.62666666666666648       0.69693893487427772     
 -0.61333333333333329       0.72622208339840699     
 -0.59999999999999987       0.73988755270966733     
 -0.58666666666666667       0.76201259826123169     
 -0.57333333333333325       0.80626268936436041     
 -0.55999999999999983       0.84530688739653281     
 -0.54666666666666663       0.80561195273049091     
 -0.53333333333333321       0.85181425373522823     
 -0.51999999999999980       0.91623718048831271     
 -0.50666666666666660       0.90192097454318287     
 -0.49333333333333318       0.88435108542870533     
 -0.47999999999999998       0.92925191316570355     
 -0.46666666666666656       0.90452392107866098     
 -0.45333333333333314       0.92209381019313863     
 -0.43999999999999995       0.85832162007392365     
 -0.42666666666666653       0.88955697849966164     
 -0.41333333333333333       0.82253110521109896     
 -0.39999999999999991       0.78999427351762197     
 -0.38666666666666649       0.78739132698214376     
 -0.37333333333333329       0.78869280024988286     
 -0.35999999999999988       0.78739132698214376     
 -0.34666666666666646       0.69303451507106040     
 -0.33333333333333326       0.66375136654693112     
 -0.31999999999999984       0.67025873288562654     
 -0.30666666666666664       0.61754906554219380     
 -0.29333333333333322       0.56679160810036966     
 -0.27999999999999980       0.51538341402467591     
 -0.26666666666666661       0.53100109323754485     
 -0.25333333333333319       0.45811859024415635     
 -0.23999999999999999       0.48610026550054664     
 -0.22666666666666657       0.44770680410224373     
 -0.21333333333333315       0.39955229319589775     
 -0.19999999999999996       0.38783903378624601     
 -0.18666666666666654       0.38718829715237646     
 -0.17333333333333312       0.38003019417981154     
 -0.15999999999999992       0.36180956843146439     
 -0.14666666666666650       0.32341610703316154     
 -0.13333333333333330       0.32341610703316154     
 -0.11999999999999988       0.29283148524129315     
 -0.10666666666666647       0.30259253474933623     
  -9.3333333333333268E-002  0.29022853870581500     
  -7.9999999999999849E-002  0.29478369514290176     
  -6.6666666666666652E-002  0.27851527929616327     
  -5.3333333333333233E-002  0.27461085949294600     
  -3.9999999999999813E-002  0.26484980998490293     
  -2.6666666666666616E-002  0.25573949711072935     
  -1.3333333333333197E-002  0.26810349315425058     
   0.0000000000000000       0.28957780207194544     
   1.3333333333333641E-002  0.28111822583164142     
   2.6666666666666838E-002  0.28957780207194544     
   4.0000000000000036E-002  0.26810349315425058     
   5.3333333333333677E-002  0.25573949711072935     
   6.6666666666666874E-002  0.26484980998490293     
   8.0000000000000071E-002  0.27461085949294600     
   9.3333333333333268E-002  0.27851527929616327     
  0.10666666666666691       0.29478369514290176     
  0.12000000000000011       0.29022853870581500     
  0.13333333333333330       0.30259253474933623     
  0.14666666666666694       0.29283148524129315     
  0.16000000000000014       0.32341610703316154     
  0.17333333333333334       0.32341610703316154     
  0.18666666666666698       0.36180956843146439     
  0.20000000000000018       0.38003019417981154     
  0.21333333333333337       0.38718829715237646     
  0.22666666666666702       0.38783903378624601     
  0.24000000000000021       0.39955229319589775     
  0.25333333333333341       0.44770680410224373     
  0.26666666666666661       0.48610026550054664     
  0.28000000000000025       0.45811859024415635     
  0.29333333333333345       0.53100109323754485     
  0.30666666666666664       0.51538341402467591     
  0.32000000000000028       0.56679160810036966     
  0.33333333333333348       0.61754906554219380     
  0.34666666666666668       0.67025873288562654     
  0.36000000000000032       0.66375136654693112     
  0.37333333333333352       0.69303451507106040     
  0.38666666666666671       0.78739132698214376     
  0.40000000000000036       0.78869280024988286     
  0.41333333333333355       0.78739132698214376     
  0.42666666666666675       0.78999427351762197     
  0.43999999999999995       0.82253110521109896     
  0.45333333333333359       0.88955697849966164     
  0.46666666666666679       0.85832162007392365     
  0.47999999999999998       0.92209381019313863     
  0.49333333333333362       0.90452392107866098     
  0.50666666666666682       0.92925191316570355     
  0.52000000000000002       0.88435108542870533     
  0.53333333333333366       0.90192097454318287     
  0.54666666666666686       0.91623718048831271     
  0.56000000000000005       0.85181425373522823     
  0.57333333333333369       0.80561195273049091     
  0.58666666666666689       0.84530688739653281     
  0.60000000000000009       0.80626268936436041     
  0.61333333333333329       0.76201259826123169     
  0.62666666666666693       0.73988755270966733     
  0.64000000000000012       0.72622208339840699     
  0.65333333333333332       0.69693893487427772     
  0.66666666666666696       0.66505283981467023     
  0.68000000000000016       0.65594252694049660     
  0.69333333333333336       0.56549013483263055     
  0.70666666666666700       0.55768129522619603     
  0.72000000000000020       0.54271435264719659     
  0.73333333333333339       0.48479879223280753     
  0.74666666666666703       0.45421417044093915     
  0.76000000000000023       0.43078765162163568     
  0.77333333333333343       0.38328387734915925     
  0.78666666666666663       0.36441251496694255     
  0.80000000000000027       0.35790514862824718     
  0.81333333333333346       0.29868811494611902     
  0.82666666666666666       0.28307043573325003     
  0.84000000000000030       0.24077255453172991     
  0.85333333333333350       0.24793065750429485     
  0.86666666666666670       0.21929824561403508     
  0.88000000000000034       0.19977614659794887     
  0.89333333333333353       0.17830183768025404     
  0.90666666666666673       0.16919152480608049     
  0.92000000000000037       0.15617679212868968     
  0.93333333333333357       0.12559217033682127     
  0.94666666666666677       0.12949659014003853     
  0.96000000000000041        9.3706075277213807E-002
  0.97333333333333361       0.10216565151751783     
  0.98666666666666680        9.0452392107866098E-002
   1.0000000000000000        8.3294289135301153E-002
   1.0133333333333336        6.4422926753084489E-002
   1.0266666666666668        5.5312613878910927E-002
   1.0400000000000000        5.5312613878910927E-002
   1.0533333333333337        4.7503774272476443E-002
   1.0666666666666669        4.5551564370867818E-002
   1.0800000000000001        3.3838304961216099E-002
   1.0933333333333337        3.3838304961216099E-002
   1.1066666666666669        3.6441251496694256E-002
   1.1200000000000001        3.2536831693477014E-002
   1.1333333333333337        3.2536831693477014E-002
   1.1466666666666669        2.4727992087042530E-002
   1.1600000000000001        1.5617679212868968E-002
   1.1733333333333333        2.3426518819303452E-002
   1.1866666666666670        1.7569889114477589E-002
   1.2000000000000002        2.0172835649955749E-002
   1.2133333333333334        1.6919152480608050E-002
   1.2266666666666670        2.2775782185433909E-002
   1.2400000000000002        2.2775782185433909E-002
   1.2533333333333334        1.8871362382216667E-002
   1.2666666666666671        1.3014732677390806E-002
   1.2800000000000002        1.6919152480608050E-002
   1.2933333333333334        1.4966942578999427E-002
   1.3066666666666671        1.1713259409651726E-002
   1.3200000000000003        1.6268415846738507E-002
   1.3333333333333335        1.3014732677390806E-002
   1.3466666666666667        1.1713259409651726E-002
   1.3600000000000003        8.4595762403040248E-003
   1.3733333333333335        9.1103128741735640E-003
   1.3866666666666667        1.0411786141912644E-002
   1.4000000000000004        7.8088396064344839E-003
   1.4133333333333336        5.2058930709563220E-003
   1.4266666666666667        4.5551564370867820E-003
   1.4400000000000004        2.6029465354781610E-003
   1.4533333333333336        2.6029465354781610E-003
   1.4666666666666668        7.1581029725649430E-003
   1.4800000000000004        2.6029465354781610E-003
   1.4933333333333336        5.8566297048258630E-003
   1.5066666666666668        1.3014732677390805E-003
   1.5200000000000000        1.3014732677390805E-003
   1.5333333333333337        2.6029465354781610E-003
   1.5466666666666669        4.5551564370867820E-003
   1.5600000000000001        1.3014732677390805E-003
   1.5733333333333337        1.3014732677390805E-003
   1.5866666666666669        1.9522099016086210E-003
   1.6000000000000001        3.2536831693477015E-003
   1.6133333333333337        1.9522099016086210E-003
   1.6266666666666669        3.9044198032172420E-003
   1.6400000000000001        1.9522099016086210E-003
   1.6533333333333338        1.3014732677390805E-003
   1.6666666666666670        6.5073663386954026E-004
   1.6800000000000002        1.9522099016086210E-003
   1.6933333333333334        1.3014732677390805E-003
   1.7066666666666670        6.5073663386954026E-004
   1.7200000000000002        1.9522099016086210E-003
   1.7333333333333334        6.5073663386954026E-004
   1.7466666666666670        1.3014732677390805E-003
   1.7600000000000002        0.0000000000000000     
   1.7733333333333334        1.3014732677390805E-003
   1.7866666666666671        0.0000000000000000     
   1.8000000000000003        6.5073663386954026E-004
   1.8133333333333335        6.5073663386954026E-004
   1.8266666666666671        6.5073663386954026E-004
   1.8400000000000003        6.5073663386954026E-004
   1.8533333333333335        1.9522099016086210E-003
   1.8666666666666667        6.5073663386954026E-004
   1.8800000000000003        1.9522099016086210E-003
   1.8933333333333335        2.6029465354781610E-003
   1.9066666666666667        6.5073663386954026E-004
   1.9200000000000004        2.6029465354781610E-003
   1.9333333333333336        6.5073663386954026E-004
   1.9466666666666668        6.5073663386954026E-004
   1.9600000000000004        1.9522099016086210E-003
   1.9733333333333336        0.0000000000000000     
   1.9866666666666668        0.0000000000000000     
   2.0000000000000000        1.3014732677390805E-003
